review,label
"""I just wanted to add in my positive experience with Nuvaring also! I figured that the majority of women who were having a positive outcome werent commenting. After being on this for 3 cycles I have to say that I do enjoy the convience. I did notice in the beginning a little bit of acne but that was expected for the first month according to my Dr. I didnt experience any weight gain it was quite the opposite I have noticed that I am losing weight but in a healthy amount. I did experience some of the nausea the first week but it quickly went away with time. My aunt was on the nuvaring for over 4 years and she had great reviews as well.""",0
"""I just started my 2nd month of Zarah. I switched to this one because my precious BC was causing spotting. This is by far the worst birth control I've ever taken. I've been having severe mood swings and crying spells, which never happened before. I cannot take it anymore.""",1
"""I'm 16 and I was diagnosed with Polycystic Ovarian Syndrome about 2 weeks ago. I was basically not getting my period. My pediatrician recommended Beyaz to control my Hormone level and some other things. I was skeptical about taking Birth control because of side effects such as depression and weight gain. I tend to be a very happy and energetic person and honestly I was scared to lose that, I was VERY SURPRISED THOUGH, Beyaz hasn't changed my mood at all, I haven't gained weight and overall I feel fine! Except for its made me TIRED. I work around that though and its no big deal. As for acne, Beyaz controls it amazingly. So far THANK YOU BEYAZ! You're really helping my future.""",0
"""So I started this birth control because my periods are so bad, I bleed a lot. This birth control made me extremely sick, I had to go to the hospital. On the first day, I threw up and by the next day, I woke up sicker than a dog, it was terrible. I was having trouble breathing, my chest hurt, I was throwing continuously, my breast ached very much, and my legs went numb, along with my arms. This medication has 60% more estrogen than birth control pills. I would not recommend this medication if you have any type of allergy.""",1
"""I've been on the patch for about 3 months now and I love it! My periods are shorter, I haven't gained any weight either. Only thing I'm on the edge about is that my boobs are more bigger and perky which I love, but they're more sensitive and sore. But other then it's great. Mood swings aren't that bad either. :) I recommend it, ladies!""",0
"""I got my implant in late June of 2015 because I was told by a colleague that her periods completely stopped immediately after she got the implant. I was sexually active at the time, and the thought of not having periods intrigued me.

 I had my period the week before I got my implant. My period skipped a month after the implant. Then the second month, I was bleeding heavily and then it became spotty over the course of two months. Then my period stopped completely for 10 months until late Aug of 2016. Now I've been bleeding off and on for almost a month and I hope it stops soon. I haven't had acne or mood swings while on the BC. I did have weight gain (30 pounds).""",0
"""I got it put in almost 3 years ago (my time to get it removed is November). It is very effective I've never had any type of pregnancy scare at all throughout the last 3 years. I did lose a lot of weight mostly in my boobs and butt, which was annoying but I guess better than gaining it. At first my period was very irregular I'd get it randomly for a few days then it wouldn't come back for months then I'd be on it consistently for months at a time. Now I haven't gotten one in at least 6 months. Overall, very effective and I liked it cuz it's just there you don't have to worry about taking a pill everyday or anything. I don't even feel it or notice it there, first couple days I got it it was really bruised but after that it's been fine.""",0
"""Was on Lo Loestrin till I changed insurance and they are making me take this new birth control pill. I loved the one I was one it helped a lot with easing my menstrual cycle. Now that I've taken this. I feel like I want to be sick almost every night and my acne is terrible.  My breast have never been this tender. I absolutely hate this product! Calling my doctor for something else especially after they said it was going to be almost the same. She described it like I was taking advil but now I have to take Tylenol. Well just like with Tylenol I can't take it.""",1
"""I've had Paragard since middle 2009  and we're now in middle 2016 so a total of about 7 years. I'm in a serious relationship and have intimate relations a lot and have not gotten pregnant at all. The first 6 months I had internal pain with my body getting used to a foreign object becoming permanently a part of me, but after those months I get my regular monthly cycles (sometimes they are off but that is normal) and my cramps are the same as before I got it inserted. I would recommend""",0
"""I like Microgestin. My doctor originally put me on Lo Loestrin Fe which caused me breakthrough bleeding everyday. Since Microgestin has double the estrogen if Lo Loestrin Fe, but still considered very low dose. Had minor spotting only in the beginning. No other negative side effects.""",0
"""I had it for four years already, at first it feels a little uncomfortable, but as time passes you don't feel anything and you live your life as normal. The only side effects is longer periods but is worth it instead of getting pregnant.""",0
"""I started taking Tri Nessa in November and this is by far THE WORST PILL ever. During the first and second month of taking this pill I was super naseous and I experienced terrible ovulation pain if I did not take my pill at the exact time everyday. Currently, I have horrible mood swings, depression, and my skin is breaking out like crazy. The only thing this pill didn't do was gain weight. Going to my doctor next week to change my bc plan.""",1
"""I am currently on day 5 of the patch and have had very very light spotting, but have been an emotional wreck all day. I think this is due to work related stress too though. 
I thought it would be just another form of contraception that is useless to me, but after reading everyones reviews, I feel sooo much better! 
I have PCOS, so I am using it to regulate my periods. I also feel better that some people got pregnant as soon as they stopped using it. """,0
"""I am currently on day 5 of the patch and have had very very light spotting, but have been an emotional wreck all day. I think this is due to work related stress too though. 
I thought it would be just another form of contraception that is useless to me, but after reading everyones reviews, I feel sooo much better! 
I have PCOS, so I am using it to regulate my periods. I also feel better that some people got pregnant as soon as they stopped using it. """,0
"""The only great thing about this is that I didn't get pregnant. Seriously I cry at everything and I have horrible depression. I get mad at my boyfriend for everything and I am always upset. Don't recommend""",1
"""I'm 21 years old and have been on this birth control for almost a year now and I absolutely love it. No weight gain, no headaches, no acne, no side effects really except I no longer have a period at all. Just to be cautious I take a pregnancy test every month, but so far there hasn't been a need for it. My sex drive is the same and hasn't changed at all. The pills are easy to swallow. I would never switch birth controls!""",0
"""I started taking this because of the painful cramps I get once a month. I've only been on it for a little over two weeks, and my typically clear face is now covered in cystic acne that nothing seems to get rid of. I feel tired and just want to spend my days sleeping or resting (even when I get 7-9 hours of sleep at night!), I've gained a few pounds each week, and now I'm getting painful cramps (the reason I even started taking this stuff) weeks before my period is supposed to start. I went online and realized many women are having the exact same symptoms as me! I wish I would have read reviews before just doing what my gynecologist suggested. I do not recommend this to anyone!""",1
"""Since I have had this implant in my arm I have been bleeding for almost 3 months. I have also formed breast masses that have continued to grow and as of today I have an abnormal heart rate. I asked my doctor (whom I work for) if the heart condition is associated with my birth control and he confirmed that it is (through stat blood work and an echocardiogram). My body is now out of wack and I have to get it taken out 4 months after having it placed in my arm. It has made my life a nightmare.""",1
"""I have had my Paragard for one year, and it's been great! Insertion was not pleasant, but it only lasts a moment and now it's nothing but a distant memory. My periods were heavier and my cramps more severe for the first three months, but after that they returned to nearly the same as before. So many people wrote about their terrible experiences that reading up almost stopped me from doing it, and now I'm so glad I got it anyway. Just remember that those who had a negative experience are more likely to post about it, so there's a bias! It's also totally possible that it will go just fine and be a fantastic BC method. Don't be too afraid to try it and see if it's right for you, you can always take it out if it's not.""",0
"""This birth control has worked very well for me. I've tried 3 other oral contraceptives in the past (all for 3+ months each) and I tried the Skyla IUD for 6 months. All of those ended up absolutely ruining my body, my clear skin, and my moods. I became borderline suicidal. My OBGYN recommended me this brand due to its low hormone levels and the fact that it is mostly estrogen based. I've still been having some spotting still 5 months in, but that's my only real complaint. My skin has stayed clear, my sex drive is normal, and I haven't gained any weight. The fact that it's SO EXPENSIVE sucks though. $37 per month...I wish I could get it free like the other forms of birth control I've gotten in the past!""",0
"""When I was 18 the first time I saw a gyno she prescribed me Tri Lo Sprintec. She gave me a packet of Ortho Tri Cyclen Lo which I think the pharmacist said it was basically the same thing. For both I had no problem. To start off, I never really had bad cramps or anything major and I definitely didn't feel anything after starting birth control. After the price for Tri Lo-Sprintec went up I got off of it. I am about to go on Tri sprintec which my doctor said it's just a little higher dosage so that's probably where all those other symptoms come from (nausea, mood swings, acne, weight gain). As for everyone else who has been experiencing these symptoms, they are also very common when you PMS, except for the nausea but mainly I think it's psychological.""",0
"""I have had the Mirena placed 16 months ago.  I am 30 and have 3 year old twins. It was a little bit painful to have it placed.  The Mirena has helped my mood swings and not so much for the acne.  I was iffy about if the first 5 months I had it.  I cramped hard and the bleeding was heavy. I have always been a spotter not a bleeder.  But after 6 months, it lightened up and now I only have light spotting.  I don't miss taking the pill everyday.  My moods are wonderful!  I used to be an emotional roller coaster with other birth controls.  I am retaining my baby weight.  I can NOT shed it.  I exercise,  I don't know if it is just me or if it is the Mirena holding onto what I have.  I don't plan on having it taken out any time soon.""",0
"""Love/hate relationship with the nexplanon it's so convenient & easy but it has caused me to bleed for a year straight & mostly heavy bleeding, going to the gyno for the 4th time since having it tomorrow to sadly get it removed, I've had stuff prescribed to stop the bleeding but it only takes affect for a week & comes back. I've lost 10-15 pounds while on nexplanon which is a plus. Everyone reacts different & this birth control would be so perfect for me if I would stop bleeding!!!!""",1
"""Great hormone balance. I've had issues before with other pills (Microgestrin, Aviane, Kariva)...you name it... breakthrough bleeding, depression, headaches, low drive, etc. I thought I was just not someone who the pill worked for without major side-effects...but LEVORA IS GREAT. No issues whatsoever, higher drive, absolutely no weight/depression/spotting/tenderness issues. Amazing pill - highly recommend it if you've had problems with other pills before.""",0
"""I took Ortho Tri-cyclen for a few years when I was younger. During the first month I gained 5 lbs, but that was it.  I did notice I was very emotional for the first couple of months and I was told by others that I got angry or upset easily.  However, while taking Ortho Tri-cyclen, I never got pregnant. It helped decrease my acne, my period went from 5-6 days to 3-4 day, my period was also very light (almost no heavy days), and I almost never had cramps. I switched to Ortho Tri-cyclen Lo after and I was less moody and less emotional so I guess the decrease in estrogen was better for me and the pill was just as effective as the regular Ortho Tri-cyclen for me.""",0
"""I was concerned about starting Safyral after reading some of the reviews here, but have been pleasantly surprised by how easy my transition onto it has been. I was not on any contraceptive previously, and when I started my Safyral regimen my ONLY side effect was very light spotting for the first month. Not only did I escape mood swings, weight gain, acne, nausea, etc., but my usual menstrual symptoms (bloating, cramps, breakouts) have become almost nonexistent. I am not yet sexually active so I can't speak to Safyral's effectiveness as a contraceptive, but I've been very happy with it in the meantime.""",0
"""I switched to Xulane from Mirena. I am on my second week. I am so nauseous and my face has broken out badly. I feel tired all day, I'm simply miserable. I'm constantly eating. I actually miss my Mirena. I'll try to stick it out a little longer.""",1
"""After my second child I decided to use the Mirena. I have been using the Mirena since 2005! The insertion was not painful. A little cramping about a day after but that was it. I would occasionally get spotting a few weeks after insertion but nothing heavy. Haven't had a cycle in years. I had the Mirena replaced in 2010 with no problems. The Mirena is a great choice for birth control. """,0
"""The 10 is for effectiveness, but for nothing else. Generess kept me baby free. I have Endometriosis, why my dr prescribed this med, and my cycle is only 2 days but still pretty heavy. But oh the side effects. I'm 21, breaking out worse than I did even going through puberty. My appetite has spiked, I've gained about 8 lbs, and can't seem to get it off with my usual gym/boxing class regimen, I already practice a mostly yeast-free eating lifestyle and still nothing helped. Further- my anxiety is OFF THE CHARTS, I have a history with depression but haven't actually experienced it like this in years- which adds to the constant fatigue. Switching to Mirena this cycle- I hope your experience is better than mine!!""",0
"""I have had the skyla in place for little over a year and recently found out that I have become pregnant while the skyla was still in place. I would recommend you be very cautious while using this birth control.""",1
"""I just had my first mirena replaced. I had it for 8 years! It was expired but the doctor said it was ok. After 8 years my periods began to come back. 8 years of no pregnancy, no periods, and no complications. I just had it replaced today and once again it was a horrifically painstaking experience but well worth it. Hopefully this one works for me as well as the last one did.""",0
"""So its been about a month and a half now since I had gotten my IUD inserted. Now the pain for the insertion was about a 5 out of 10. I have never been pregnant and certainly don't intend to. So I was debating whether or not to do this for almost a year. I knew all the side effects and I went along with it. Probably the best decision I have made. I don't have to take a pill anymore. I was reading some reviews and it scared me on the pain tolerance but everyone is different! Anyways I've had mine in for about a month and a half I am spotting but so far I lOVE IT!!! DEFINITELY RECOMMENDED""",0
"""I had Nexplanon for 3 years and didn't have a period once, it didn't hurt getting it out in or taken out. I thought that it was making me gain weight but in all honesty I've had it out for almost two months and my weight hasn't gone down so I'm getting it replaced for another 3 years!""",0
"""General Pros:Easy to use and low maintenance, No weight gain (butnever had issues w this), Doesn't affect my moods.

Below is a timeline with my experiences. Age:22 Note: I have had a lot of acne issues w BC in past.



Feb 2015 (month 1)

-Breasts are fuller

Cons: 

-More acne

-Annoying and sometimes painful when it slides partially out 



Mar-Apr 2015 

-Breasts are still fuller

Cons:

-Still lots of acne 

-Still slides partially out

-No sex drive (sex hurts.. no natural lubrication)

-Excessive discharge 

-Considering changing BC



May &ndash; Jul 2015

-OMG I love my NuvaRing!

-Acne is 99% gone!

-No excessive discharge

-I take NuvaRing out for sex and sex is great!

-Breasts back to reg

Cons:

- falls partially out sometimes""",0
"""I think everyone is different with their experiences with this product...with that said I love it! I have had it for about 2 months now and I have only experienced one period that lasted 2 weeks. I never thought it would end but it did and I haven't had one since. I like not having to take a pill because I am the busy and forgetful type. I still do have a scar where they inserted it but it's discrete. No weight gain and no noticed change in skin and I love that.""",0
"""I had a really bad experience with xulane and have since switched to the pill. For the first month or so, I didn&rsquo;t have any dermal reactions to the patch that I noticed. I found them impossible to keep in one place on my body however, and they always slipped around or started coming away from the skin at the edges. I also noticed cramping, and never felt secure that my birth control was effective. For some reason, the worst side effects started occurring after about a month of using it. As soon as I scratched anywhere the patch was located the skin would become red, puff up and secrete a clear fluid. It was gross and left dark marks on my body which are still here a year after. The patches would then come off because of the reaction.""",1
"""So I got Nexplanon just under a year ago. I originally got it because it was supposed to stop my period (and mine is generally on the irregular side) and because it was free with my student insurance and lasted 3 years. So my first ~2 months were terrible. I bled every day and it ranged from a regular period flow to spotting that was on the heavy side. Then for the next 6 months it was regular period timings, but they would often last longer than my previous periods had. 7-9 days instead of my usual 4-6. Now, in the last 3 months it seems to have tailed off and my period has stopped, as the product promised it would.

Now that the product is working as promised, I'm extremely happy with it. It just seems to take around a year to settle.""",0
"""Let me start by saying that I love this birth control. I started taking it at the age of 14, I'm 24 now, and have never had any pregnancies! I have taken it at 8pm every night, and that has worked wonders. I notice that if I do not eat something with the pill at night, I am WAY more likely to wake up and feel sick. Now that I know what to do it's not really an issue anymore. I never gained any weight, and didn't notice any out of ordinary mood swings. Breasts did get bigger though! I tried a generic version of this about 5 years ago and had TERRIBLE results. I'm so scared to try it again, but I can barely afford the $150 it costs every month for this pill. Please lower the price!! It's a wonderful product!!""",0
"""Stops you from getting pregnant but I have gained so much weight it's crazy, my periods are basically gone and I'm about to stop taking it.""",1
"""I'm 18 years old, I've been on this birth control (aka bc) since I was 13. I was diagnosed with severe chronic migraines because of my period well one way to stop it was taking this bc, and not getting pregnant. Anyways, it stopped my migraines and headaches I didn't have cramps much anymore, I use to wear night pads during the day because of how heavy my flow was and now I get my period maybe every 3 months and its only for a couple of days. I haven't experienced any weight gain or hair loss! I love it! But it is different for everyone like when I first got it, I had my period not kidding you, 5 months straight, IT WAS HELL! but after that 5 months I didn't have a period for over a year! It really works""",0
"""Don't let all of the internet stories about painful insertions scare you away from getting a Paragard. I had mine inserted today and it was really no big deal at all. I'm 20 years old and have never had children. I also was NOT on my period when I went in for the procedure. The doctor didn't instruct me to take any pain killers beforehand, but I went ahead and took 2 Advils one hour before insertion.



The procedure was extremely quick. Its uncomfortable for sure, but I didn't really feel any pain at all.  You feel stuff going on down there, and you can feel the thing inside your uterus which is weird, but there wasn't actually any pain. I only felt a slight pinch when IUD was passing through my cervix, but that's it! Piece of cake.""",0
"""My experience of the Mirena has been nothing but good. Perviously I was on the pill for less than 5 years, and that worked fine, but I wanted something that I didn't have to take everyday and refill every month. Getting the Mirena inserted wasn't any worse than period cramps, and very quick. Afterwards I had very slight cramping (didn't even need to take pain killers) and spotting for 3-4 days, then everything went back to normal - no cramps, no spotting. The string is not noticeable at all by my husband, it even took me a second to find it when I check the strings to make sure the Mirena is still in place (which you are supposed to do every month).""",0
"""I have been on this pill for 5 months and have put on 8 pounds which is very uncommon for me. I also have zero sex drive. I am getting off this pill immediately. I'm going back to a regular monthly period pill.""",1
"""I took Sprintec for two weeks and couldn't stand the side effects any longer. They seemed to help me get a grip on my hormone levels but I became overly depressed and for two nights, sat awake and contemplated suicide. I cried for an entire night. I discontinued Sprintec the next day and haven't had the severe depression or suicidal thoughts. Never ever again will I take Sprintec. The side effects are NOT worth it!""",1
"""The first month I got nexpanon on in my arm I had some bad side effects like back pain cramps and nausea  but after that first month I didn't have any other side effects I did have a longer period I usually had literally a 3 day period in the first month of using nexplanon on I had it for two weeks but then I would miss periods or they would be short and now I don't get them at all I think it takes up too atheist 3 months for it to settle in your body which is why I was having some bad side affects but now I love it and it really at depends on  your body as we are all so different  ...So before you decide to get rid of it wait at least 3 months and if you don't like it after that remove it try something else.""",0
"""This pill was horrible! I got cysts and had terrible bleeding and pain and was very moody on it. """,1
"""So I had the mirena put in about 2 years ago after migraines and worsening of depression made practically every other contraceptive contraindicated for me. 

The mirena left me with spotting for a few weeks, and light periods for a couple of months but since then I have only had about 3 tiny bleeds over the last 2 years! 

I have also been on the implant in the past, which left me constantly spotting brown blood for 6-8 months at a time. It was horrible for me and my partner, but now nothing!

However despite eating healthier than before & exercising more I did gain 8 pounds that I haven't been able to shift. I also put weight on much easier. 4 of my friends had the mirena removed due to weight gain and when removed immediately lost it all!""",0
"""I was on this pill for about a year and a half, and at first I would have light spotting for normally a month or so which was quite annoying, however it was light enough to tolerate. After being on this pill for about 3 cycles, I discovered the trick to getting rid of the spotting is to take it within the hour every day. My periods were 3 days long on the dot when I was on my inactive pills, and we're not too heavy. Considering I never missed a pill in the whole time I was on this and did not get pregnant with a regular sex life and not using another form of contraception, it does seem to be very effective. With my last cycle taking it always within an hour, I had almost no spotting at all.""",0
"""If I could give this birth control a 0 I would because of the side effects.  I have been on it for almost 3 months and I have developed horrible acne all over my chin and side of my cheek. It is red, bumpy, and painful. Makeup won't even cover it effectively. It looks like I have some sort of skin disease. Nothing helps it to go away. I am intensely moody all  the time and cry almost daily. I have constant bloating and seem to be gaining weight even though I have not changed my diet or exercise amount. Stopping this immediately and going back to Tri-cyclen. I wish I had never taken this.""",1
"""i decided on Implanon instead of pills I'm horrible with remembering to take them I got mine in 09 had it removed mid October 2014 Implanon works amazing as a form of protection. However I did have crazy side effects I guess that's the cost of prevention. I instantly gained 15 pounds i hardly ever got periods Maybe every 6-7 months rarely had them went a whole yr with out period but had severe cramps.I was Very hormonal but I will say even though I had all these problems Implanon did what it was supposed to do and I do not regret getting it 3 months after getting it removed I became pregnant with my first child. every womens body is different so everyone experience is going to be different.""",0
"""First of all girls, don't worry about not getting a period while on birth control pills. It's only breakthrough bleeding, not an actual real period at all. I may spot for a day every couple of months on this pill, so my boyfriend definitely likes this.  I've taken it for about a year and a half. Only complaint I have is that it costs more than generic, but otherwise I am very happy with it.  On the 4 days a month I don't take it, I may have some mild constipation and moodiness but that's it (and that's from not taking the pill those days).""",0
"""I started this pill 4 months ago, and my hair is breaking badly. I have mood swings very very badly.  Also I'm totally emotional all the time.  You would think I was pregnant, no sex drive and my husband is fed up with it! """,1
"""I was prescribed Blisovi 24 Fe after my insurance decided not to cover Minastrin 24 Fe. I have taken Blisovi for about 8 days now and I have had TERRIBLE side effects. My breasts and nipples are in extreme pain all day, bad headaches, and today I fainted. Earlier today I was speaking to a peer and all of a sudden broke out into an entire body sweat, got extremely light headed, and extremely nauseous. My blood pressure was taken immediately after my fainting spell and it read 85/60. I'm typically anywhere from 110-115/75-80. I will no longer be taking this medication due to the side effects. I told myself I would try it for a month but after the fainting spell today I will no longer be taking Blisovi 24 Fe.""",1
"""I was taking this for three months and will be switching. I've had ""spotting"" for about 2.5 months (some days worse than others), and I feel as though I am overly emotional and anxious on it. I'm not sure if it's due to BC, but I also feel as though it's causing my hair to fall out much more rapidly. Giving it a 3 only because I didn't gain weight while taking it, which was a concern for me.""",1
"""I'm 17, and this is the first type of birth control I've tried. I got it inserted in October of 2013, and have been bleeding ever since. It's not heavy, and I don't experience any cramps. Although it's still a huge annoyance. I have experienced a lot more acne problems than before, I had completely clear skin, and now I get painful, large pimples. I have gained a little weight, but I'm quite skinny, so I don't mind. I haven't noticed any more mood swings than normal, I am a teenager and that teds to happen a lot anyway.  
I've had it in for about 5 months, and my doctor told me I might experience bleeding for up to 6 months. If it continues after 6 months I plan on getting it removed.""",0
"""zarah was my first form of birth control. ive been on it for about 4 months and it's been pretty only a bad expirence. I've became very depressed and anxious. I am naturally fairly moody... but this has been terrible. It made me think my boyfriend was a monster. I would yell at him and in my head I. would blame all my depression on him and ""how he treated me"" which was fine. it the pill made me thing otherwise. it did clear up my skin and I've actually lost weight... but not worth it because my mental health is so poor. I'm very very sad and emotional ALL the time. it's not only sometime. I need to make a switch soon to a different one. don't recommend because of how I feel about myself and others. makes you very depressed can't stress it""",1
"""I started it freshman year of high school because it would clear up my acne (not bad case of acne at all) But I went on it and it worked. I saw that my skin was clearing up and I was very pleased with it.



I had my first serious relationship freshman year of college and thought the pill would help if anything were to happen with that I was at least being safe, if anything were to get to that point of the relationship.



I see a lot of people saying they were moody that isn't the case at all with me. I was fine when TOM made his visit I would get on the first day I would get the occasional cramp then it would go away. My mood never change, I was still happy and healthy.



See what your doctor recommends, every pills is different for everyone.""",0
"""I love this so far I have had it for a year!!! I have not had a period the whole time which is amazing!!!!! No side effects for me I can't complain at all I will deff get this again after my 3 years is over!!!!!!!""",0
"""I took this for a little over a year before stopping it. I was on Minastrin (insurance stopped covering). Got switched to Gildess & was fine until they discontinued it. Then came this horrible monster. The pharmacy ensured me it was the same thing, but I didn't feel this awful on the other 2. For months I wondered why my mood was so awful. I would snap at everything & I would cry for no reason. I started feeling horribly depressed. The one way this pill prevented me from getting pregnant was by completely killing my libido. I started taking it to get my hormonal acne under control, but I think I'd rather deal with the acne than these side effects.""",1
"""I didn't know anything about Mirena except that it was a little T-shaped piece of plastic that lasts for 5 years.  So I chose to get it. I've had slight occasional cramping and rare bleeding that's very light and only lasts a few hours when it does occur.  I've had it in for about 2 1/2 years.  The only scary thing is reading the horror stories all these women have about it.  I have had no problems since it's insertion aside from terrible cramping for about a half hour while my cervix adjusted to it once it was put in.  I know that as long as nothing bad ends up happening that I'll be having it replaced once my 5 years is up.  I love Mirena.""",0
"""Absolutely terrible. I would never recommend this to anyone. I had this in for almost 3 years and was a completely different person. My mood swings were horrible and I bled all the time. I had it taken out a month ago and already feel better. I had to change doctor's because I was ready to have a hysterectomy done I was so miserable. He told me he would never recommend this and has never put one in because it makes you bloated, bleed and hormonal. I've since changed to Nuvaring and have been happy with that.""",1
"""I have been on this for about 2 years, I barely get any periods mostly just spotting, no weight gain, you don't have to think about it but every other three years, and it just goes in your arm. I think it's the best birth control out there for now. I think it is perfect for me but everyone's body will react differently.""",0
"""I have had my Mirena in now for about a year and I couldn't be happier. I am a mother of two young children and wanted a fool proof method of birth control as the idea of possibly having a third scared me! I decided to try out Mirena since I was terrible at remembering to take the pill. I am not going to lie. I think the worst part about the IUD was the pain following insertion. I had really intense cramping after insertion that lasted for a full day. After that I bled for weeks. The bleeding eventually stopped and now I don't have periods. I haven't gained any weight or had problems with acne, mood or libido. Most of the time I forget I even have it. I would recommend the Mirena.""",0
"""I'm not pregnant, my skin is clear, my period is lighter/shorter, my cramps are gone, and I lost weight!!!! I tried four other birth controls before this one and I hated all of them because of the side effects, but this is amazing.""",0
"""I got the nexplanon implant in March of 2015. I chose the implant because unlike every other form of birth control (except the iud), you don't have to remember to do anything. It just sits in your arm and does it's thing. I started bleeding about a week after I got it and have bled every day since March 31. Its September 24th today. I have an appointment tomorrow to get it taken out and on something else. The only way that this BC was effective is that I didn't get pregnant (because who wants to have sex when you're always bleeding...). I had high hopes for Nexplanon and I really wouldn't recommend that anyone get it.""",1
"""I got Nexplanon inserted 5 months now and the first 3 months I was spotting non-stop and after that I would lightly spot once a month for 2 days which I assume is probably my period. In the beginning, I had a horrible time with the nonstop bleeding and the crazy mood swings but stuck through it and now everything is clear blue skies! Definitely a great option to consider if you're forgetful and can't remember to take a pill everyday.""",0
"""Hey! I am super on top of things and birth control pills were still not my thing. I suffered from dryness and irritation. Worst of all  I lost my sex drive. I started the NuvaRing because its simple yet effective. I only have had it for a bit now and I have 0 dryness.  I love it!""",0
"""I also started an endless period beginning month #2 of the pill. It started as spotting, then turned into a full-on period. I'm going on week 3 of bleeding and maintaining worse cramps than I had before I was on the pill. I'm calling my doctor today to see if I should stop taking the pill, I just don't understand why it is extending my period.""",1
"""I have been on the depo shot for almost 10 months now and it hasn't been too bad. The only problems I've had is severe mood swings, nausea, and headaches daily. I'm a sick person anyways so I'm not sure if I've gotten other side effects but I do know those are from the depo. My periods are now pretty much gone. My second shot I had a period for about 2 months but it wasn't heavy. I plan on getting off of it though after this shot wears off because I have been reading a lot of bad things about the shot. Severe mood swings, depression, anxiety, hair loss, osteoporosis, infertility, etc. I eventually want to get pregnant but you can lose all options if you continue the shot for an extended period of time and I don't want that to happen.""",1
"""Overall I like this pill but it makes me so emotional and moody. """,0
"""I love this birth control. I never had any problems other then the one side effect that was cysts on my ovaries, which I took high doses of Motrin for, and they went away within days. I did stop having a cycle for two years but 6 months ago it started up again super light, not a problem.""",0
"""When I had it inserted it wasn't too bad. Some minor cramping and a few pinches and pokes it was over. After however I felt nauseous and crampy the entire day. After about a week i got my period (even tho I wasn't due for another 2 weeks). The cramps , headaches , and mood swings were crazy and almost unbearable. I called my doctor to move up my follow up check up and talk about why my symptoms were so severe even tho I knew they weren't completely abornmal. A week before the appointment my boyfriend and I were having sex and he felt it half out of me with his finger. I called doctor and between my symptoms and the way it was positioned out of me my body just rejected it. It was scary. Probably not,something I would ever recommend.""",1
"""Had kyleena inserted 5 days ago as I decided to switch from the pill. Having never been pregnant before insertion was uncomfortable for me. I felt some strong cramps during but was able to return to work as normal about half an hour later. Cramping was not enjoyable the first night, and I had Advil and Tylenol on repeat with my hot water bottle, however I woke up the next day with no cramps and a few spots. Same a few days later. Time will tell what it will do to my period but overall a great experience. Everyone's different though, and please don't believe every bad thing you read online. I love my kyleena and it sure beats taking the pill everyday.""",0
"""Made me so irritable! I've never experienced PMS, but when I was on this medication, I was so emotional - even when not menstruating. """,1
"""I started Nexplanon about 2 years ago. At first I thought it was a great option for my lifestyle and my goals, but I just yesterday had it taken out. Yes, it is effective in preventing pregnancy, but the side effects snuck up on me and I just realized that a lot of problems I've been having emotionally and physically are all due to the implant. I've been getting angry at things that don't even make sense, feeling depressed even though my life is great, eating a lot better than I ever have before and doing thousand calorie workouts five times a week, yet my weight has not gone down at all! I used to be able to lose weight crazy fast, and now it's impossible. I'm going back to the patch. Going through the side effects is NOT worth it!""",1
"""Okay, so I have been on the Nexplanon for almost fourteen months, and let me tell you, it has been THE WORST almost fourteen months of my life. Not only have I had extreme bleeding issues the WHOLE TIME, but I have also re gained weight that I previously lost. Now, back to the bleeding issue. About two months after I got this implant placed in my arm, that is when the bleeding decided to start. I thought that it was just a normal period....until six straight months went by and I was still bleeding heavily. I went to the emergency room at least three or four times within the past fourteen months, and all the doctors told me was that it was a normal period. I am getting this taken out tomorrow.!!!!""",1
"""I started taking microgestin the end of March and by the 3rd week I had been crying, MOODY, and had uncontrollable actions.  This pill needs to be wiped off planet earth.  I cut all my hair off during one of my uncontrollable incidents, took off all my clothes in front of my partners family,  and had to go to a behavioral unit to calm me down. I was tested and nothing else was in my system but bc. Im off bc thank God but that experience isn't worth not having a baby... I'll stick to condoms!""",1
"""After over 1 year without birth control, I tried lo lo estrin at the insistence of my OB. I tried it for 4 months, waiting for the bleeding and spotting to stop, despite making sure every day I took the pill at the exact same time. Besides the non-stop spotting, I also found my libido affected. I stopped wanting and enjoying sex. I finally went back to the pill I had previously used and am back to normal periods and enjoying sex.""",1
"""I have tried multiple forms of birth control and have always had a problem with the side effects. Went from Nuvaring to this and became a complete PSYCHO! Almost ruined my relationship and it affected my job. Gave me severe anxiety, nausea, stomach cramps, every side effect listed I got.""",1
"""I have absolutely loved being on Yaz! I have taken every kind of birth control you can think of, and had terrible side effects. I have tried at least 5 different kinds of pills, the shot, an IUD. ( I'm also allergic to latex so yay for me). All gave me terrible mood swings, weight gain, and acne. Although, gaining weight when you only weigh 103 pounds shouldn't be an issue. It still bothered me enough to make me stop taking other things. With Yaz I had none of these side effects and felt better than before. """,0
